_id,co_reg_geo,no_reg_geo,ano,variavel,saude_categoria,saude_subcategoria,valor
879,2.0,Nordeste,2006,Estabelecimentos de Saúde,Unidade movel fluvial,Total,1.0
880,2.0,Nordeste,2006,Estabelecimentos de Saúde,Unidade movel terrestre,Total,246.0
881,2.0,Nordeste,2007,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
882,2.0,Nordeste,2007,Estabelecimentos de Saúde,Central de gestao em saude,Total,55.0
883,2.0,Nordeste,2007,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
884,2.0,Nordeste,2007,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,181.0
885,2.0,Nordeste,2007,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
886,2.0,Nordeste,2007,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
887,2.0,Nordeste,2007,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,0.0
888,2.0,Nordeste,2007,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,0.0
889,2.0,Nordeste,2007,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,0.0
890,2.0,Nordeste,2007,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
891,2.0,Nordeste,2007,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,13.0
892,2.0,Nordeste,2007,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,10988.0
893,2.0,Nordeste,2007,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,4905.0
894,2.0,Nordeste,2007,Estabelecimentos de Saúde,Consultorio isolado,Total,9995.0
895,2.0,Nordeste,2007,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,91.0
896,2.0,Nordeste,2007,Estabelecimentos de Saúde,Farmacia,Total,75.0
897,2.0,Nordeste,2007,Estabelecimentos de Saúde,Hospital especializado,Total,380.0
898,2.0,Nordeste,2007,Estabelecimentos de Saúde,Hospital geral,Total,1398.0
899,2.0,Nordeste,2007,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,113.0
900,2.0,Nordeste,2007,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,6.0
901,2.0,Nordeste,2007,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
902,2.0,Nordeste,2007,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
903,2.0,Nordeste,2007,Estabelecimentos de Saúde,Policlinica,Total,948.0
904,2.0,Nordeste,2007,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
905,2.0,Nordeste,2007,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
906,2.0,Nordeste,2007,Estabelecimentos de Saúde,Posto de saude,Total,4197.0
907,2.0,Nordeste,2007,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
908,2.0,Nordeste,2007,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
909,2.0,Nordeste,2007,Estabelecimentos de Saúde,Pronto socorro especializado,Total,55.0
910,2.0,Nordeste,2007,Estabelecimentos de Saúde,Pronto socorro geral,Total,61.0
911,2.0,Nordeste,2007,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,1.0
912,2.0,Nordeste,2007,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
913,2.0,Nordeste,2007,Estabelecimentos de Saúde,Telessaude,Total,0.0
914,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,2602.0
915,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,0.0
916,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
917,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
918,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,845.0
919,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
920,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
921,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade mista,Total,609.0
922,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,83.0
923,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade movel fluvial,Total,1.0
924,2.0,Nordeste,2007,Estabelecimentos de Saúde,Unidade movel terrestre,Total,225.0
925,2.0,Nordeste,2008,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
926,2.0,Nordeste,2008,Estabelecimentos de Saúde,Central de gestao em saude,Total,92.0
927,2.0,Nordeste,2008,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
928,2.0,Nordeste,2008,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,200.0
929,2.0,Nordeste,2008,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
930,2.0,Nordeste,2008,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
931,2.0,Nordeste,2008,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,75.0
932,2.0,Nordeste,2008,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,14.0
933,2.0,Nordeste,2008,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,521.0
934,2.0,Nordeste,2008,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
935,2.0,Nordeste,2008,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,14.0
936,2.0,Nordeste,2008,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,10877.0
937,2.0,Nordeste,2008,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,4981.0
938,2.0,Nordeste,2008,Estabelecimentos de Saúde,Consultorio isolado,Total,11690.0
939,2.0,Nordeste,2008,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,104.0
940,2.0,Nordeste,2008,Estabelecimentos de Saúde,Farmacia,Total,100.0
941,2.0,Nordeste,2008,Estabelecimentos de Saúde,Hospital especializado,Total,382.0
942,2.0,Nordeste,2008,Estabelecimentos de Saúde,Hospital geral,Total,1393.0
943,2.0,Nordeste,2008,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,108.0
944,2.0,Nordeste,2008,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,14.0
945,2.0,Nordeste,2008,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
946,2.0,Nordeste,2008,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
947,2.0,Nordeste,2008,Estabelecimentos de Saúde,Policlinica,Total,1001.0
948,2.0,Nordeste,2008,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
949,2.0,Nordeste,2008,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
950,2.0,Nordeste,2008,Estabelecimentos de Saúde,Posto de saude,Total,4537.0
951,2.0,Nordeste,2008,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
952,2.0,Nordeste,2008,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
953,2.0,Nordeste,2008,Estabelecimentos de Saúde,Pronto socorro especializado,Total,57.0
954,2.0,Nordeste,2008,Estabelecimentos de Saúde,Pronto socorro geral,Total,63.0
955,2.0,Nordeste,2008,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,1.0
956,2.0,Nordeste,2008,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
957,2.0,Nordeste,2008,Estabelecimentos de Saúde,Telessaude,Total,0.0
958,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,2694.0
959,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,4.0
960,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
961,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
962,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,866.0
963,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
964,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
965,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade mista,Total,595.0
966,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,103.0
967,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
968,2.0,Nordeste,2008,Estabelecimentos de Saúde,Unidade movel terrestre,Total,213.0
969,2.0,Nordeste,2009,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
970,2.0,Nordeste,2009,Estabelecimentos de Saúde,Central de gestao em saude,Total,613.0
971,2.0,Nordeste,2009,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
972,2.0,Nordeste,2009,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,271.0
973,2.0,Nordeste,2009,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
974,2.0,Nordeste,2009,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
975,2.0,Nordeste,2009,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,146.0
976,2.0,Nordeste,2009,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,18.0
977,2.0,Nordeste,2009,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,583.0
978,2.0,Nordeste,2009,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
979,2.0,Nordeste,2009,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,17.0
980,2.0,Nordeste,2009,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,10876.0
981,2.0,Nordeste,2009,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,5556.0
982,2.0,Nordeste,2009,Estabelecimentos de Saúde,Consultorio isolado,Total,13198.0
983,2.0,Nordeste,2009,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,114.0
984,2.0,Nordeste,2009,Estabelecimentos de Saúde,Farmacia,Total,112.0
985,2.0,Nordeste,2009,Estabelecimentos de Saúde,Hospital especializado,Total,382.0
986,2.0,Nordeste,2009,Estabelecimentos de Saúde,Hospital geral,Total,1420.0
987,2.0,Nordeste,2009,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,118.0
988,2.0,Nordeste,2009,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,16.0
989,2.0,Nordeste,2009,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
990,2.0,Nordeste,2009,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
991,2.0,Nordeste,2009,Estabelecimentos de Saúde,Policlinica,Total,1054.0
992,2.0,Nordeste,2009,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
993,2.0,Nordeste,2009,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
994,2.0,Nordeste,2009,Estabelecimentos de Saúde,Posto de saude,Total,4826.0
995,2.0,Nordeste,2009,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
996,2.0,Nordeste,2009,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
997,2.0,Nordeste,2009,Estabelecimentos de Saúde,Pronto socorro especializado,Total,59.0
998,2.0,Nordeste,2009,Estabelecimentos de Saúde,Pronto socorro geral,Total,73.0
999,2.0,Nordeste,2009,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,1.0
1000,2.0,Nordeste,2009,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
1001,2.0,Nordeste,2009,Estabelecimentos de Saúde,Telessaude,Total,0.0
1002,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,2819.0
1003,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,19.0
1004,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
1005,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
1006,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,844.0
1007,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
1008,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
1009,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade mista,Total,577.0
1010,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,113.0
1011,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
1012,2.0,Nordeste,2009,Estabelecimentos de Saúde,Unidade movel terrestre,Total,210.0
1013,2.0,Nordeste,2010,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
1014,2.0,Nordeste,2010,Estabelecimentos de Saúde,Central de gestao em saude,Total,1354.0
1015,2.0,Nordeste,2010,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
1016,2.0,Nordeste,2010,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,269.0
1017,2.0,Nordeste,2010,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
1018,2.0,Nordeste,2010,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
1019,2.0,Nordeste,2010,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,186.0
1020,2.0,Nordeste,2010,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,20.0
1021,2.0,Nordeste,2010,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,642.0
1022,2.0,Nordeste,2010,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
1023,2.0,Nordeste,2010,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,15.0
1024,2.0,Nordeste,2010,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,11163.0
1025,2.0,Nordeste,2010,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,6214.0
1026,2.0,Nordeste,2010,Estabelecimentos de Saúde,Consultorio isolado,Total,13929.0
1027,2.0,Nordeste,2010,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,118.0
1028,2.0,Nordeste,2010,Estabelecimentos de Saúde,Farmacia,Total,150.0
1029,2.0,Nordeste,2010,Estabelecimentos de Saúde,Hospital especializado,Total,376.0
1030,2.0,Nordeste,2010,Estabelecimentos de Saúde,Hospital geral,Total,1421.0
1031,2.0,Nordeste,2010,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,123.0
1032,2.0,Nordeste,2010,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,20.0
1033,2.0,Nordeste,2010,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
1034,2.0,Nordeste,2010,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
1035,2.0,Nordeste,2010,Estabelecimentos de Saúde,Policlinica,Total,1107.0
1036,2.0,Nordeste,2010,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
1037,2.0,Nordeste,2010,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
1038,2.0,Nordeste,2010,Estabelecimentos de Saúde,Posto de saude,Total,4757.0
1039,2.0,Nordeste,2010,Estabelecimentos de Saúde,Pronto atendimento,Total,34.0
1040,2.0,Nordeste,2010,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
1041,2.0,Nordeste,2010,Estabelecimentos de Saúde,Pronto socorro especializado,Total,64.0
1042,2.0,Nordeste,2010,Estabelecimentos de Saúde,Pronto socorro geral,Total,63.0
1043,2.0,Nordeste,2010,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,1.0
1044,2.0,Nordeste,2010,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
1045,2.0,Nordeste,2010,Estabelecimentos de Saúde,Telessaude,Total,0.0
1046,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,3028.0
1047,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,22.0
1048,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
1049,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
1050,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,713.0
1051,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
1052,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
1053,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade mista,Total,566.0
1054,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,131.0
1055,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
1056,2.0,Nordeste,2010,Estabelecimentos de Saúde,Unidade movel terrestre,Total,201.0
1057,2.0,Nordeste,2011,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
1058,2.0,Nordeste,2011,Estabelecimentos de Saúde,Central de gestao em saude,Total,1555.0
1059,2.0,Nordeste,2011,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
1060,2.0,Nordeste,2011,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,224.0
1061,2.0,Nordeste,2011,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
1062,2.0,Nordeste,2011,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
1063,2.0,Nordeste,2011,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,233.0
1064,2.0,Nordeste,2011,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,28.0
1065,2.0,Nordeste,2011,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,693.0
1066,2.0,Nordeste,2011,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
1067,2.0,Nordeste,2011,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,15.0
1068,2.0,Nordeste,2011,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,11387.0
1069,2.0,Nordeste,2011,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,6858.0
1070,2.0,Nordeste,2011,Estabelecimentos de Saúde,Consultorio isolado,Total,14507.0
1071,2.0,Nordeste,2011,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,118.0
1072,2.0,Nordeste,2011,Estabelecimentos de Saúde,Farmacia,Total,178.0
1073,2.0,Nordeste,2011,Estabelecimentos de Saúde,Hospital especializado,Total,361.0
1074,2.0,Nordeste,2011,Estabelecimentos de Saúde,Hospital geral,Total,1389.0
1075,2.0,Nordeste,2011,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,132.0
1076,2.0,Nordeste,2011,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,23.0
1077,2.0,Nordeste,2011,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
1078,2.0,Nordeste,2011,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
1079,2.0,Nordeste,2011,Estabelecimentos de Saúde,Policlinica,Total,1111.0
1080,2.0,Nordeste,2011,Estabelecimentos de Saúde,Polo academia da saude,Total,275.0
1081,2.0,Nordeste,2011,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
1082,2.0,Nordeste,2011,Estabelecimentos de Saúde,Posto de saude,Total,4680.0
1083,2.0,Nordeste,2011,Estabelecimentos de Saúde,Pronto atendimento,Total,54.0
1084,2.0,Nordeste,2011,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
1085,2.0,Nordeste,2011,Estabelecimentos de Saúde,Pronto socorro especializado,Total,70.0
1086,2.0,Nordeste,2011,Estabelecimentos de Saúde,Pronto socorro geral,Total,63.0
1087,2.0,Nordeste,2011,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,1.0
1088,2.0,Nordeste,2011,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
1089,2.0,Nordeste,2011,Estabelecimentos de Saúde,Telessaude,Total,0.0
1090,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,3195.0
1091,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,23.0
1092,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
1093,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
1094,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,605.0
1095,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
1096,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
1097,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade mista,Total,554.0
1098,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,187.0
1099,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
1100,2.0,Nordeste,2011,Estabelecimentos de Saúde,Unidade movel terrestre,Total,200.0
1101,2.0,Nordeste,2012,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
1102,2.0,Nordeste,2012,Estabelecimentos de Saúde,Central de gestao em saude,Total,1634.0
1103,2.0,Nordeste,2012,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
1104,2.0,Nordeste,2012,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,183.0
1105,2.0,Nordeste,2012,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,55.0
1106,2.0,Nordeste,2012,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,57.0
1107,2.0,Nordeste,2012,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,294.0
1108,2.0,Nordeste,2012,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,29.0
1109,2.0,Nordeste,2012,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,750.0
1110,2.0,Nordeste,2012,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
1111,2.0,Nordeste,2012,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,13.0
1112,2.0,Nordeste,2012,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,12176.0
1113,2.0,Nordeste,2012,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,6886.0
1114,2.0,Nordeste,2012,Estabelecimentos de Saúde,Consultorio isolado,Total,15360.0
1115,2.0,Nordeste,2012,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,120.0
1116,2.0,Nordeste,2012,Estabelecimentos de Saúde,Farmacia,Total,213.0
1117,2.0,Nordeste,2012,Estabelecimentos de Saúde,Hospital especializado,Total,342.0
1118,2.0,Nordeste,2012,Estabelecimentos de Saúde,Hospital geral,Total,1406.0
1119,2.0,Nordeste,2012,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,143.0
1120,2.0,Nordeste,2012,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,26.0
1121,2.0,Nordeste,2012,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
1122,2.0,Nordeste,2012,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
1123,2.0,Nordeste,2012,Estabelecimentos de Saúde,Policlinica,Total,1137.0
1124,2.0,Nordeste,2012,Estabelecimentos de Saúde,Polo academia da saude,Total,274.0
1125,2.0,Nordeste,2012,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
1126,2.0,Nordeste,2012,Estabelecimentos de Saúde,Posto de saude,Total,4379.0
1127,2.0,Nordeste,2012,Estabelecimentos de Saúde,Pronto atendimento,Total,89.0
1128,2.0,Nordeste,2012,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
1129,2.0,Nordeste,2012,Estabelecimentos de Saúde,Pronto socorro especializado,Total,74.0
1130,2.0,Nordeste,2012,Estabelecimentos de Saúde,Pronto socorro geral,Total,60.0
1131,2.0,Nordeste,2012,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,1.0
1132,2.0,Nordeste,2012,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,11.0
1133,2.0,Nordeste,2012,Estabelecimentos de Saúde,Telessaude,Total,9.0
1134,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,3454.0
1135,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,26.0
1136,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,1.0
1137,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
1138,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,615.0
1139,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
1140,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
1141,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade mista,Total,535.0
1142,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,859.0
1143,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
1144,2.0,Nordeste,2012,Estabelecimentos de Saúde,Unidade movel terrestre,Total,208.0
1145,2.0,Nordeste,2013,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
1146,2.0,Nordeste,2013,Estabelecimentos de Saúde,Central de gestao em saude,Total,1698.0
1147,2.0,Nordeste,2013,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
1148,2.0,Nordeste,2013,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,143.0
1149,2.0,Nordeste,2013,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,130.0
1150,2.0,Nordeste,2013,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,60.0
1151,2.0,Nordeste,2013,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,463.0
1152,2.0,Nordeste,2013,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,39.0
1153,2.0,Nordeste,2013,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,815.0
1154,2.0,Nordeste,2013,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
